id,key,value,type
4241915444,highway,crossing,regular
4241915446,highway,crossing,regular
4241915447,highway,crossing,regular
4241915448,direction,forward,regular
4241915448,highway,stop,regular
4241915450,emergency,fire_hydrant,regular
4241915450,type,pillar,fire_hydrant
4241915458,direction,forward,regular
4241915458,highway,stop,regular
4241915459,direction,backward,regular
4241915459,highway,stop,regular
4241915460,highway,crossing,regular
4241915461,highway,crossing,regular
4241915463,emergency,fire_hydrant,regular
4241915463,type,pillar,fire_hydrant
4241925837,highway,street_lamp,regular
4241925838,highway,street_lamp,regular
4241925839,highway,street_lamp,regular
4241925875,emergency,fire_hydrant,regular
4241925875,type,pillar,fire_hydrant
4241925876,emergency,fire_hydrant,regular
4241925876,type,pillar,fire_hydrant
4241925877,highway,street_lamp,regular
4242000789,highway,street_lamp,regular
4242000790,highway,street_lamp,regular
4242000791,highway,street_lamp,regular
4242000792,highway,street_lamp,regular
4242000793,highway,street_lamp,regular
4242000794,highway,street_lamp,regular
4242000795,highway,street_lamp,regular
4242000796,highway,street_lamp,regular
4242000797,highway,street_lamp,regular
4242000798,highway,street_lamp,regular
4242000799,amenity,bench,regular
4242000799,backrest,yes,regular
4242000800,emergency,fire_hydrant,regular
4242000800,type,pillar,fire_hydrant
4242000801,highway,street_lamp,regular
4242000802,highway,street_lamp,regular
4242000803,direction,forward,regular
4242000803,highway,stop,regular
4242000804,direction,backward,regular
4242000804,highway,stop,regular
4242000805,emergency,fire_hydrant,regular
4242000805,type,pillar,fire_hydrant
4242000826,direction,backward,regular
4242000826,highway,stop,regular
4242000831,direction,forward,regular
4242000831,highway,stop,regular
4242000832,highway,street_lamp,regular
4242000833,emergency,fire_hydrant,regular
4242000833,type,pillar,fire_hydrant
4242000834,highway,crossing,regular
4242000835,advertising,billboard,regular
4242000840,highway,street_lamp,regular
4242000841,emergency,fire_hydrant,regular
4242000841,type,pillar,fire_hydrant
4242000844,highway,street_lamp,regular
4242000845,highway,street_lamp,regular
4242000851,highway,street_lamp,regular
4242000852,emergency,fire_hydrant,regular
4242000852,type,pillar,fire_hydrant
4242000853,direction,backward,regular
4242000853,highway,stop,regular
4242000871,highway,street_lamp,regular
4242000872,highway,street_lamp,regular
4242000873,highway,street_lamp,regular
4242000874,highway,street_lamp,regular
4242000875,highway,street_lamp,regular
4242000876,highway,street_lamp,regular
4242000877,emergency,fire_hydrant,regular
4242000877,type,pillar,fire_hydrant
4242000878,name,Dollar General,regular
4242000878,shop,convenience,regular
4242000885,highway,street_lamp,regular
4242001096,advertising,billboard,regular
4242001147,highway,street_lamp,regular
4242001148,highway,street_lamp,regular
4242001149,highway,street_lamp,regular
4242001150,highway,street_lamp,regular
4242001151,highway,street_lamp,regular
4242001152,highway,street_lamp,regular
4242001153,highway,street_lamp,regular
4242001154,highway,street_lamp,regular
4242001163,highway,street_lamp,regular
4242001164,highway,street_lamp,regular
4242001165,amenity,bench,regular
4242001165,backrest,no,regular
4242001166,amenity,bench,regular
4242001166,backrest,no,regular
4242001193,highway,street_lamp,regular
4242001194,highway,street_lamp,regular
4242001195,highway,street_lamp,regular
4242001196,highway,street_lamp,regular
4242001201,name,Discount Smoke Shop,regular
4242001201,shop,tobacco,regular
4242001202,highway,street_lamp,regular
4242001203,emergency,fire_hydrant,regular
4242001203,type,pillar,fire_hydrant
4242001284,emergency,fire_hydrant,regular
4242001284,type,pillar,fire_hydrant
4242001285,direction,forward,regular
4242001285,highway,stop,regular
4242001286,direction,backward,regular
4242001286,highway,stop,regular
4242001389,highway,street_lamp,regular
4242001394,highway,street_lamp,regular
4242001399,highway,street_lamp,regular
4242001400,highway,street_lamp,regular
4242001430,highway,street_lamp,regular
4242001444,highway,street_lamp,regular
4242001445,highway,street_lamp,regular
4242001449,highway,street_lamp,regular
4242001457,highway,street_lamp,regular
4242001647,natural,tree,regular
4242001648,natural,tree,regular
4242087303,natural,tree,regular
4242087304,natural,tree,regular
4242087305,natural,tree,regular
4242087306,natural,tree,regular
4242087307,natural,tree,regular
4242087308,natural,tree,regular
4242087309,natural,tree,regular
4242087316,natural,tree,regular
4242087317,natural,tree,regular
4242087318,natural,tree,regular
4242087319,natural,tree,regular
4242087320,natural,tree,regular
4242087321,natural,tree,regular
4242087322,natural,tree,regular
4242087323,natural,tree,regular
4242087353,natural,tree,regular
4242087354,natural,tree,regular
4242087355,natural,tree,regular
4242087356,natural,tree,regular
4242087357,natural,tree,regular
4242087358,natural,tree,regular
4242087442,highway,street_lamp,regular
4242087445,highway,street_lamp,regular
4242087446,highway,street_lamp,regular
4242087447,highway,street_lamp,regular
4242087448,highway,street_lamp,regular
4242087449,highway,street_lamp,regular
4242087450,highway,street_lamp,regular
4242087451,highway,street_lamp,regular
4242087452,highway,street_lamp,regular
4242087453,natural,tree,regular
4242087454,natural,tree,regular
4242087455,natural,tree,regular
4242087456,natural,tree,regular
4242087457,highway,street_lamp,regular
4242087459,highway,street_lamp,regular
4242087460,highway,street_lamp,regular
4242087501,highway,street_lamp,regular
4242087502,highway,street_lamp,regular
4242087503,highway,street_lamp,regular
4242087504,highway,street_lamp,regular
4242087505,highway,street_lamp,regular
4242087506,highway,street_lamp,regular
4242087507,highway,street_lamp,regular
4242087508,highway,street_lamp,regular
4242087509,highway,street_lamp,regular
4242087510,highway,street_lamp,regular
4242087511,highway,street_lamp,regular
4242087512,highway,street_lamp,regular
4242087513,highway,street_lamp,regular
4242087514,highway,street_lamp,regular
4242087515,highway,street_lamp,regular
4242087518,highway,street_lamp,regular
4242087519,highway,street_lamp,regular
4242087520,highway,street_lamp,regular
4242087521,highway,street_lamp,regular
4242087522,natural,tree,regular
4242087523,natural,tree,regular
4242087524,natural,tree,regular
4242087525,natural,tree,regular
4242087526,natural,tree,regular
4242158962,highway,street_lamp,regular
4242158963,highway,street_lamp,regular
4242158964,highway,street_lamp,regular
4242158965,highway,street_lamp,regular
4242158966,highway,street_lamp,regular
4242158967,highway,street_lamp,regular
4242158968,highway,street_lamp,regular
4242158969,highway,street_lamp,regular
4242158970,highway,street_lamp,regular
4242158971,natural,tree,regular
4242158972,natural,tree,regular
4242158973,natural,tree,regular
4242158974,highway,street_lamp,regular
4242158975,highway,street_lamp,regular
4242158976,highway,street_lamp,regular
4242158977,highway,street_lamp,regular
4242158978,highway,street_lamp,regular
4242158979,highway,street_lamp,regular
4242158988,highway,street_lamp,regular
4242160062,highway,street_lamp,regular
4242160063,highway,street_lamp,regular
4242160119,highway,street_lamp,regular
4242160120,highway,street_lamp,regular
4242160121,highway,street_lamp,regular
4242160122,highway,street_lamp,regular
4242160123,highway,street_lamp,regular
4242160124,highway,street_lamp,regular
4242160125,highway,street_lamp,regular
4242160126,highway,street_lamp,regular
4242160127,highway,street_lamp,regular
4242160128,highway,street_lamp,regular
4242160129,highway,street_lamp,regular
4242160130,highway,street_lamp,regular
4242160131,highway,street_lamp,regular
4242160132,highway,street_lamp,regular
4242160133,highway,street_lamp,regular
4242160134,highway,street_lamp,regular
4242160135,highway,street_lamp,regular
4242160136,highway,street_lamp,regular
4242160141,highway,street_lamp,regular
4242160165,highway,street_lamp,regular
4242160166,highway,street_lamp,regular
4242160167,highway,street_lamp,regular
4242160168,highway,street_lamp,regular
4242160169,highway,street_lamp,regular
4242160170,highway,street_lamp,regular
4242160171,highway,street_lamp,regular
4242160172,highway,street_lamp,regular
4242160173,highway,street_lamp,regular
4242160174,highway,street_lamp,regular
4242160175,highway,street_lamp,regular
4242160241,natural,tree,regular
4242160246,highway,street_lamp,regular
4242160247,highway,street_lamp,regular
4242160294,highway,street_lamp,regular
4242160295,highway,street_lamp,regular
4242160297,highway,street_lamp,regular
4242160298,highway,street_lamp,regular
4242160299,highway,street_lamp,regular
4242160300,highway,street_lamp,regular
4242160301,highway,street_lamp,regular
4242160304,highway,street_lamp,regular
4242160305,highway,street_lamp,regular
4242160306,highway,street_lamp,regular
4242160307,highway,street_lamp,regular
4242160308,highway,street_lamp,regular
4242160309,highway,street_lamp,regular
4242160310,highway,street_lamp,regular
4242160311,highway,street_lamp,regular
4242160312,highway,street_lamp,regular
4242160313,highway,street_lamp,regular
4242160314,highway,street_lamp,regular
4242160315,advertising,billboard,regular
4242160316,highway,street_lamp,regular
4242160317,highway,street_lamp,regular
4242160318,highway,street_lamp,regular
4242160319,highway,street_lamp,regular
4242160320,highway,street_lamp,regular
4242160321,highway,street_lamp,regular
4242160322,highway,street_lamp,regular
4242160323,highway,street_lamp,regular
4242160324,highway,street_lamp,regular
4242160325,highway,street_lamp,regular
4242160326,highway,street_lamp,regular
4242160347,highway,street_lamp,regular
4242160410,highway,street_lamp,regular
4242160466,highway,street_lamp,regular
4242207971,highway,street_lamp,regular
4242207972,highway,street_lamp,regular
4242207973,highway,street_lamp,regular
4242208034,highway,street_lamp,regular
4242208035,highway,street_lamp,regular
4242208036,highway,street_lamp,regular
4242208037,highway,street_lamp,regular
4242208038,highway,street_lamp,regular
4242208039,highway,street_lamp,regular
4242208040,highway,street_lamp,regular
4242208109,traffic_calming,bump,regular
4242208271,highway,street_lamp,regular
4242208272,highway,street_lamp,regular
4242208273,highway,street_lamp,regular
4242208274,highway,street_lamp,regular
4242208275,highway,street_lamp,regular
4242208277,highway,street_lamp,regular
4242208300,highway,street_lamp,regular
4242216000,highway,crossing,regular
4242238187,highway,street_lamp,regular
4242238206,highway,street_lamp,regular
4242238254,highway,street_lamp,regular
4242238315,natural,tree,regular
4242238316,natural,tree,regular
4242238317,natural,tree,regular
4242238318,highway,street_lamp,regular
4242238380,highway,street_lamp,regular
4242238381,highway,street_lamp,regular
4242238382,highway,street_lamp,regular
4242238383,highway,street_lamp,regular
4242238384,highway,street_lamp,regular
4242238385,highway,street_lamp,regular
4242238386,natural,tree,regular
4242238387,highway,street_lamp,regular
4242238388,highway,street_lamp,regular
4242238389,highway,street_lamp,regular
4242238390,highway,street_lamp,regular
4242238391,highway,street_lamp,regular
4242238392,highway,street_lamp,regular
4242238393,highway,street_lamp,regular
4242238394,highway,street_lamp,regular
4242238395,highway,street_lamp,regular
4242238396,highway,street_lamp,regular
4242238397,highway,street_lamp,regular
4242238398,highway,street_lamp,regular
4242238399,highway,street_lamp,regular
4242238400,highway,street_lamp,regular
4242238401,highway,street_lamp,regular
4242238402,highway,street_lamp,regular
4242238403,highway,street_lamp,regular
4242238404,highway,street_lamp,regular
4242238405,highway,street_lamp,regular
4242238406,highway,street_lamp,regular
4242238407,highway,street_lamp,regular
4242238408,highway,street_lamp,regular
4242238409,highway,street_lamp,regular
4242238410,highway,street_lamp,regular
4242238411,highway,street_lamp,regular
4242238412,highway,street_lamp,regular
4242238413,highway,street_lamp,regular
4242238414,highway,street_lamp,regular
4242238415,highway,street_lamp,regular
4242238416,highway,street_lamp,regular
4242238417,highway,street_lamp,regular
4242238418,highway,street_lamp,regular
4242238419,highway,street_lamp,regular
4242238420,highway,street_lamp,regular
4242238421,highway,street_lamp,regular
4242238422,highway,street_lamp,regular
4242238423,highway,street_lamp,regular
4242238424,highway,street_lamp,regular
4242238425,highway,street_lamp,regular
4242238426,highway,street_lamp,regular
4242238427,highway,street_lamp,regular
4242238428,highway,street_lamp,regular
4242238430,highway,street_lamp,regular
4242238431,highway,street_lamp,regular
4242238432,highway,street_lamp,regular
4242238433,highway,street_lamp,regular
4242238434,natural,tree,regular
4242238435,natural,tree,regular
4242238436,natural,tree,regular
4242238437,natural,tree,regular
4242238438,highway,street_lamp,regular
4242238439,highway,street_lamp,regular
4242238447,highway,street_lamp,regular
4242238460,highway,street_lamp,regular
4242251178,natural,tree,regular
4242251187,natural,tree,regular
4242251188,natural,tree,regular
4242251689,natural,tree,regular
4242251690,natural,tree,regular
4242251729,highway,street_lamp,regular
4242251958,highway,street_lamp,regular
4242251959,highway,street_lamp,regular
4242251960,highway,street_lamp,regular
4242251961,highway,street_lamp,regular
4242251962,highway,street_lamp,regular
4242252060,highway,street_lamp,regular
4242252061,highway,street_lamp,regular
4242305052,highway,street_lamp,regular
4242305053,highway,street_lamp,regular
4242305054,highway,street_lamp,regular
4242305055,highway,street_lamp,regular
4242305056,highway,street_lamp,regular
4242305057,highway,street_lamp,regular
4242305058,highway,street_lamp,regular
4242305059,highway,street_lamp,regular
4242305060,highway,street_lamp,regular
4242305061,highway,street_lamp,regular
4242305062,highway,street_lamp,regular
4242305080,direction,backward,regular
4242305080,highway,stop,regular
4242305088,direction,backward,regular
4242305088,highway,stop,regular
4242305189,direction,backward,regular
4242305189,highway,stop,regular
4242305190,direction,backward,regular
4242305190,highway,stop,regular
4242305191,direction,forward,regular
4242305191,highway,stop,regular
4242305192,direction,forward,regular
4242305192,highway,stop,regular
4242305193,direction,forward,regular
4242305193,highway,stop,regular
4242305194,highway,street_lamp,regular
4242305201,highway,street_lamp,regular
4242305202,highway,street_lamp,regular
4242305203,highway,street_lamp,regular
4242305204,highway,street_lamp,regular
4242305205,highway,street_lamp,regular
4242305206,highway,street_lamp,regular
4242305207,highway,street_lamp,regular
4242305208,highway,street_lamp,regular
4242305209,highway,street_lamp,regular
4242305210,highway,street_lamp,regular
4242305211,direction,backward,regular
4242305211,highway,stop,regular
4242305353,highway,street_lamp,regular
4242305354,highway,street_lamp,regular
4242305355,highway,street_lamp,regular
4242305356,highway,street_lamp,regular
4242305357,highway,street_lamp,regular
4242305358,highway,street_lamp,regular
4242305359,highway,street_lamp,regular
4242305360,highway,street_lamp,regular
4242305361,highway,street_lamp,regular
4242305622,direction,backward,regular
4242305622,highway,stop,regular
4247343976,highway,street_lamp,regular
4247343977,highway,street_lamp,regular
4247343978,highway,street_lamp,regular
4247343979,highway,street_lamp,regular
4247343980,highway,street_lamp,regular
4247343981,highway,street_lamp,regular
4247343982,highway,street_lamp,regular
4247343983,highway,street_lamp,regular
4247343984,highway,street_lamp,regular
4247343985,highway,street_lamp,regular
4247343986,highway,street_lamp,regular
4247343987,highway,street_lamp,regular
4247343988,highway,street_lamp,regular
4247344589,highway,street_lamp,regular
4247344590,highway,street_lamp,regular
4247344591,highway,street_lamp,regular
4247344637,highway,street_lamp,regular
4247344638,highway,street_lamp,regular
4247344639,highway,street_lamp,regular
4247344640,highway,street_lamp,regular
4247344641,highway,street_lamp,regular
4247344659,highway,street_lamp,regular
4247344812,natural,tree,regular
4247344813,natural,tree,regular
4247344814,highway,street_lamp,regular
4247344815,highway,street_lamp,regular
4247345037,highway,street_lamp,regular
4247345038,highway,street_lamp,regular
4247345044,highway,street_lamp,regular
4247345045,highway,street_lamp,regular
4247345046,highway,street_lamp,regular
4247345047,highway,street_lamp,regular
4247345048,emergency,fire_hydrant,regular
4247345048,type,pillar,fire_hydrant
4247345049,direction,backward,regular
4247345049,highway,stop,regular
4247345051,highway,crossing,regular
4247345053,highway,street_lamp,regular
4247345054,emergency,fire_hydrant,regular
4247345054,type,pillar,fire_hydrant
4247345055,highway,crossing,regular
4247345056,highway,street_lamp,regular
4247345057,highway,street_lamp,regular
4247345058,emergency,fire_hydrant,regular
4247345058,type,pillar,fire_hydrant
4247345059,highway,crossing,regular
4247345060,direction,backward,regular
4247345060,highway,stop,regular
4247345061,natural,tree,regular
4247345063,natural,tree,regular
4247345064,highway,street_lamp,regular
4247345065,emergency,fire_hydrant,regular
4247345066,natural,tree,regular
4247345067,natural,tree,regular
4247345068,natural,tree,regular
4247345069,natural,tree,regular
4247345070,highway,street_lamp,regular
4247345071,emergency,fire_hydrant,regular
4247345071,type,pillar,fire_hydrant
4247345072,natural,tree,regular
4247345073,natural,tree,regular
4247345074,natural,tree,regular
4247345075,highway,street_lamp,regular
4247345076,emergency,fire_hydrant,regular
4247345076,type,pillar,fire_hydrant
4247345077,highway,street_lamp,regular
4247345078,emergency,fire_hydrant,regular
4247345078,type,pillar,fire_hydrant
4247345079,highway,street_lamp,regular
4247345080,highway,street_lamp,regular
4247345083,highway,street_lamp,regular
4247345085,highway,crossing,regular
4248534274,highway,street_lamp,regular
4248534275,emergency,fire_hydrant,regular
4248534275,type,pillar,fire_hydrant
4248534288,highway,street_lamp,regular
4248534589,highway,street_lamp,regular
4248534590,highway,street_lamp,regular
4248534591,highway,street_lamp,regular
4248534592,highway,street_lamp,regular
4248534593,highway,street_lamp,regular
4248534598,direction,forward,regular
4248534598,highway,stop,regular
4248534611,natural,tree,regular
4248534612,natural,tree,regular
4248534613,natural,tree,regular
4248534614,natural,tree,regular
4248534620,highway,street_lamp,regular
4248534621,highway,street_lamp,regular
4248534626,highway,street_lamp,regular
4248534627,highway,street_lamp,regular
4248534800,natural,tree,regular
4248535019,natural,tree,regular
4248535046,natural,tree,regular
4248535047,natural,tree,regular
4248535072,highway,street_lamp,regular
4248535073,highway,street_lamp,regular
4248535076,highway,street_lamp,regular
4248535088,natural,tree,regular
4248535102,highway,street_lamp,regular
4248535103,highway,street_lamp,regular
4248535137,highway,street_lamp,regular
4248535164,highway,street_lamp,regular
4248535173,highway,street_lamp,regular
4248729548,natural,tree,regular
4248729549,natural,tree,regular
4248729550,natural,tree,regular
4248729551,natural,tree,regular
4248729552,highway,street_lamp,regular
4248729553,highway,street_lamp,regular
4248729554,highway,street_lamp,regular
4248729559,highway,street_lamp,regular
4248729560,highway,street_lamp,regular
4248729561,highway,street_lamp,regular
4248729562,highway,street_lamp,regular
4248729563,highway,street_lamp,regular
4248733604,natural,tree,regular
4248733619,highway,street_lamp,regular
4248733620,highway,street_lamp,regular
4248733629,highway,street_lamp,regular
4248733635,highway,street_lamp,regular
4248733667,highway,street_lamp,regular
4248733677,highway,street_lamp,regular
4248733849,highway,street_lamp,regular
4248733879,highway,street_lamp,regular
4248734011,highway,street_lamp,regular
4248734044,natural,tree,regular
4248734207,natural,tree,regular
4248734218,natural,tree,regular
4248734219,natural,tree,regular
4248734229,highway,street_lamp,regular
4248734235,highway,street_lamp,regular
4248734236,highway,street_lamp,regular
4248734237,highway,street_lamp,regular
4248734237,power,pole,regular
4248734238,highway,street_lamp,regular
4248734239,highway,street_lamp,regular
4248734240,highway,street_lamp,regular
4248734241,highway,street_lamp,regular
4248734242,highway,street_lamp,regular
4248734244,highway,street_lamp,regular
4248734282,highway,street_lamp,regular
4248734422,highway,street_lamp,regular
4248734454,highway,street_lamp,regular
4248734455,highway,street_lamp,regular
4248734456,highway,street_lamp,regular
4248734475,natural,tree,regular
4248734476,natural,tree,regular
4248734638,highway,street_lamp,regular
4248734686,highway,street_lamp,regular
4248734687,highway,street_lamp,regular
4248734688,highway,street_lamp,regular
4248734889,highway,street_lamp,regular
4248734890,highway,street_lamp,regular
4248734891,highway,street_lamp,regular
4248734892,highway,street_lamp,regular
4248734896,highway,street_lamp,regular
4248734897,highway,street_lamp,regular
4248734898,highway,street_lamp,regular
4248734904,highway,street_lamp,regular
4248734908,highway,street_lamp,regular
4248734909,highway,street_lamp,regular
4248734910,highway,street_lamp,regular
4248734911,highway,street_lamp,regular
4248734914,highway,street_lamp,regular
4248734915,highway,street_lamp,regular
4248734916,highway,street_lamp,regular
4248734925,highway,street_lamp,regular
4248734926,highway,street_lamp,regular
4248734927,highway,street_lamp,regular
4248734928,highway,street_lamp,regular
4248734929,highway,street_lamp,regular
4248734938,highway,street_lamp,regular
4248734939,highway,street_lamp,regular
4248734939,power,pole,regular
4248734944,highway,street_lamp,regular
4248734945,highway,street_lamp,regular
4248734946,highway,street_lamp,regular
4248734947,highway,street_lamp,regular
4248734954,highway,street_lamp,regular
4248734955,highway,street_lamp,regular
4248734956,highway,street_lamp,regular
4248734957,highway,street_lamp,regular
4248734958,highway,street_lamp,regular
4248734959,highway,street_lamp,regular
4253072843,highway,street_lamp,regular
4253072844,highway,street_lamp,regular
4253072857,highway,street_lamp,regular
4253072858,highway,street_lamp,regular
4253072867,natural,tree,regular
4253072868,natural,tree,regular
4253072901,highway,street_lamp,regular
4253072902,highway,street_lamp,regular
4253072915,highway,street_lamp,regular
4253072916,highway,street_lamp,regular
4253073030,natural,tree,regular
4253073120,natural,tree,regular
4253073121,direction,forward,regular
4253073121,highway,stop,regular
4253073122,highway,street_lamp,regular
4253073127,natural,tree,regular
4253073128,natural,tree,regular
4253073129,natural,tree,regular
4253073130,natural,tree,regular
4253073131,natural,tree,regular
4253073132,natural,tree,regular
4253073133,natural,tree,regular
4253073134,natural,tree,regular
4253073141,highway,street_lamp,regular
4253073182,highway,street_lamp,regular
4253073214,highway,street_lamp,regular
4253073215,highway,street_lamp,regular
4253073236,natural,tree,regular
4253073344,highway,street_lamp,regular
4253073353,highway,street_lamp,regular
4253073354,highway,street_lamp,regular
4253073355,highway,street_lamp,regular
4253073356,highway,street_lamp,regular
4253073357,highway,street_lamp,regular
4253073358,highway,street_lamp,regular
4253073359,highway,street_lamp,regular
4253073360,highway,street_lamp,regular
4253073361,highway,street_lamp,regular
4253073362,highway,street_lamp,regular
4253073363,highway,street_lamp,regular
4253073364,highway,street_lamp,regular
4253073365,highway,street_lamp,regular
4253073366,highway,street_lamp,regular
4253073431,highway,street_lamp,regular
4253073432,highway,street_lamp,regular
4253073433,highway,street_lamp,regular
4253073434,highway,street_lamp,regular
4253073435,highway,street_lamp,regular
4253073436,man_made,flagpole,regular
4253073437,man_made,flagpole,regular
4253073438,man_made,flagpole,regular
4253073439,highway,street_lamp,regular
4253073440,highway,street_lamp,regular
4253073441,direction,backward,regular
4253073441,highway,stop,regular
4253083718,highway,street_lamp,regular
4253083719,natural,tree,regular
4253083720,natural,tree,regular
4253083729,highway,street_lamp,regular
4253166507,highway,street_lamp,regular
4253166508,highway,street_lamp,regular
4253166509,highway,street_lamp,regular
4253166510,highway,street_lamp,regular
4253166511,highway,street_lamp,regular
4253166512,highway,crossing,regular
4253166516,highway,crossing,regular
4253166537,natural,tree,regular
4253166553,highway,street_lamp,regular
4253166554,highway,street_lamp,regular
4253166555,highway,street_lamp,regular
4253166560,highway,crossing,regular
4253166689,highway,crossing,regular
4253166690,highway,crossing,regular
4253166692,highway,crossing,regular
4253166694,highway,crossing,regular
4253166783,highway,street_lamp,regular
4253166906,highway,street_lamp,regular
4253166917,highway,street_lamp,regular
4253166918,highway,street_lamp,regular
4253166920,highway,crossing,regular
4253166921,highway,crossing,regular
4253166923,highway,crossing,regular
4253166925,highway,crossing,regular
4253166926,emergency,fire_hydrant,regular
4253166926,type,pillar,fire_hydrant
4253166927,highway,street_lamp,regular
4253166928,direction,forward,regular
4253166928,highway,stop,regular
4253166929,direction,backward,regular
4253166929,highway,stop,regular
4253166930,emergency,fire_hydrant,regular
4253166930,type,pillar,fire_hydrant
4253166931,highway,street_lamp,regular
4253166932,highway,street_lamp,regular
4253166933,emergency,fire_hydrant,regular
4253166933,type,pillar,fire_hydrant
4253166968,highway,street_lamp,regular
4253166997,highway,street_lamp,regular
4253166998,highway,street_lamp,regular
4253166999,highway,street_lamp,regular
4253262249,man_made,tower,regular
4253262703,highway,street_lamp,regular
4253262706,highway,street_lamp,regular
4253262707,highway,street_lamp,regular
4253262708,highway,street_lamp,regular
4253262709,highway,street_lamp,regular
4253262711,highway,street_lamp,regular
4253262712,highway,street_lamp,regular
4253262713,highway,street_lamp,regular
4253262749,highway,street_lamp,regular
4253262750,highway,street_lamp,regular
4253262751,highway,street_lamp,regular
4253262752,highway,street_lamp,regular
4253262753,highway,street_lamp,regular
4253262754,highway,street_lamp,regular
4253262755,highway,street_lamp,regular
4253262756,highway,street_lamp,regular
4253262757,highway,street_lamp,regular
4253262760,highway,street_lamp,regular
4253262761,highway,street_lamp,regular
4253262762,highway,street_lamp,regular
4253262763,highway,street_lamp,regular
4253262764,highway,street_lamp,regular
4253262765,highway,street_lamp,regular
4253262766,highway,street_lamp,regular
4253262894,highway,crossing,regular
4253262930,highway,street_lamp,regular
4253262931,highway,street_lamp,regular
4253262932,highway,crossing,regular
4253262943,highway,street_lamp,regular
4253262944,highway,street_lamp,regular
4253262959,highway,street_lamp,regular
4253262961,highway,crossing,regular
4253262962,highway,crossing,regular
4253262972,highway,street_lamp,regular
4253263130,natural,tree,regular
4253263131,natural,tree,regular
4253263132,natural,tree,regular
4253263133,natural,tree,regular
4253263134,natural,tree,regular
4253263135,natural,tree,regular
4253263136,natural,tree,regular
4253263162,highway,street_lamp,regular
4253263168,highway,crossing,regular
4253263169,highway,crossing,regular
4253263185,highway,street_lamp,regular
4253263186,highway,street_lamp,regular
4253263207,natural,tree,regular
4253263208,natural,tree,regular
4253263209,natural,tree,regular
4253263210,highway,street_lamp,regular
4253263211,highway,street_lamp,regular
4253263215,highway,street_lamp,regular
4253263216,highway,street_lamp,regular
4253263217,direction,backward,regular
4253263217,highway,stop,regular
4253299306,highway,street_lamp,regular
4253299307,highway,street_lamp,regular
4253299309,highway,street_lamp,regular
4253299310,highway,street_lamp,regular
4253299311,highway,street_lamp,regular
4253299312,highway,street_lamp,regular
4253299314,highway,street_lamp,regular
4253299315,highway,street_lamp,regular
4253299316,highway,street_lamp,regular
4253299317,highway,street_lamp,regular
4253299337,highway,street_lamp,regular
4253299338,highway,street_lamp,regular
4253299339,highway,street_lamp,regular
4253299340,highway,street_lamp,regular
4253299341,highway,street_lamp,regular
4253299473,direction,backward,regular
4253299473,highway,stop,regular
4253299476,direction,backward,regular
4253299476,highway,stop,regular
4253299477,direction,backward,regular
4253299477,highway,stop,regular
4253299483,direction,backward,regular
4253299483,highway,stop,regular
4253299538,direction,backward,regular
4253299538,highway,stop,regular
4253299539,highway,street_lamp,regular
4253299603,highway,street_lamp,regular
4253299604,highway,street_lamp,regular
4253299605,highway,crossing,regular
4253380732,man_made,flagpole,regular
4253380735,highway,street_lamp,regular
4253380782,highway,street_lamp,regular
4253380782,power,pole,regular
4253381701,highway,street_lamp,regular
4253381711,natural,tree,regular
4253381730,highway,street_lamp,regular
4253381731,highway,street_lamp,regular
4253381732,highway,street_lamp,regular
4253381737,highway,street_lamp,regular
4253381780,highway,street_lamp,regular
4253382116,highway,street_lamp,regular
4253382117,highway,street_lamp,regular
4253382169,natural,tree,regular
4253382405,highway,street_lamp,regular
4253382406,highway,street_lamp,regular
4253382407,highway,street_lamp,regular
4253382408,highway,street_lamp,regular
4253382409,highway,street_lamp,regular
4253382410,emergency,fire_hydrant,regular
4253382410,type,pillar,fire_hydrant
4253382412,emergency,fire_hydrant,regular
4253382412,type,pillar,fire_hydrant
4253382414,direction,backward,regular
4253382414,highway,stop,regular
4253414987,description,View of Illinois State Capitol building with Abraham Lincoln statue in foreground.,regular
4253414987,direction,270,regular
4253414987,name,Capitol View,regular
4253414987,tourism,viewpoint,regular
4253414988,highway,street_lamp,regular
4253415389,highway,street_lamp,regular
4253415390,highway,street_lamp,regular
4253415391,highway,street_lamp,regular
4253415398,highway,street_lamp,regular
4253415399,highway,street_lamp,regular
4253415400,highway,street_lamp,regular
4253415401,highway,street_lamp,regular
4253415402,highway,street_lamp,regular
4253415403,highway,street_lamp,regular
4253415404,highway,street_lamp,regular
4253415405,highway,street_lamp,regular
4253415406,highway,street_lamp,regular
4253415407,emergency,fire_hydrant,regular
4253415407,type,pillar,fire_hydrant
4253415408,highway,street_lamp,regular
4253415409,highway,street_lamp,regular
4253415410,direction,forward,regular
4253415410,highway,stop,regular
4253415411,emergency,fire_hydrant,regular
4253415411,type,pillar,fire_hydrant
4253415412,highway,street_lamp,regular
4253415414,highway,street_lamp,regular
4253415415,advertising,billboard,regular
4253415416,emergency,fire_hydrant,regular
4253415416,type,pillar,fire_hydrant
4253415417,highway,street_lamp,regular
4253415418,direction,forward,regular
4253415418,highway,stop,regular
4253415419,highway,street_lamp,regular
4253415420,highway,street_lamp,regular
4253415421,direction,forward,regular
4253415421,highway,stop,regular
4253415424,emergency,fire_hydrant,regular
4253415424,type,pillar,fire_hydrant
4253415425,highway,street_lamp,regular
4253415429,highway,stop,regular
4253415430,highway,crossing,regular
